kilometres_ridden,engine_problem,battery_problem,breaking_issues,service_date,bought_date
21899,0,0,0,123,09-02-2010
49628,0,0,0,75,07-08-2015
13640,0,0,1,364,03-08-2011
98644,1,0,1,319,29-05-2014
19607,0,0,1,75,05-04-2010
80196,1,1,1,76,08-03-2021
70337,0,0,1,229,02-11-2011
78802,1,1,1,2,30-06-2017
90687,1,1,1,80,09-01-2013
58038,0,1,0,166,25-03-2011
52208,0,1,0,168,13-10-2022
93099,0,0,0,103,28-08-2013
43689,0,1,0,362,24-10-2011
90384,0,0,1,197,01-06-2018
96520,0,0,1,353,27-02-2012
86675,0,0,1,154,04-03-2023
11579,0,1,1,52,19-03-2017
70932,1,0,1,221,14-10-2018
23707,0,0,1,207,28-11-2012
31000,0,0,1,306,13-11-2017
54423,1,0,0,213,12-09-2013
51491,0,1,1,136,22-07-2012
13471,1,1,1,305,22-10-2013
95548,1,1,1,187,31-10-2011
67800,0,1,1,177,07-10-2017
10141,1,0,0,18,17-10-2019
52657,1,0,0,228,16-06-2021
11575,0,1,1,16,22-04-2016
51555,0,0,0,93,16-07-2011
33039,0,0,0,235,07-06-2010
51475,0,0,0,74,13-11-2020
27564,1,0,1,186,20-06-2012
64321,1,0,0,268,31-10-2022
99000,1,0,0,340,21-03-2014
74156,0,0,0,145,26-03-2022
66777,0,0,0,11,07-06-2011
48348,1,1,0,322,15-03-2015
83355,0,1,0,301,09-03-2017
45711,1,1,0,211,19-04-2022
56732,0,0,1,163,03-05-2019
71531,1,1,0,291,01-11-2014
29128,0,1,0,274,08-02-2011
81593,0,1,0,329,28-02-2017
66638,0,0,0,157,17-10-2018
23259,0,1,0,225,13-07-2012
64097,0,1,1,191,14-02-2019
80994,1,0,1,61,12-06-2014
86885,1,1,1,195,01-05-2018
96244,1,1,1,203,08-02-2021
88277,0,1,1,155,15-01-2020
20717,1,1,1,26,17-02-2019
69335,1,1,0,252,29-01-2022
88291,1,1,1,8,01-12-2017
68321,0,0,1,30,28-07-2020
33736,1,0,1,151,27-09-2021
94142,0,1,0,187,12-10-2019
76041,0,0,1,199,16-04-2013
35385,1,0,1,344,03-09-2019
18791,0,1,0,316,08-02-2016
73136,0,0,1,355,25-05-2020
20215,1,0,1,116,30-11-2010
47050,1,1,0,301,17-10-2010
53494,0,1,1,75,02-07-2011
58491,0,0,1,297,13-10-2021
55677,0,1,1,3,23-01-2016
55965,0,0,1,1,30-11-2020
90056,1,0,0,203,21-12-2015
44069,1,0,0,146,30-01-2020
63616,0,0,1,341,01-08-2011
38508,0,0,0,95,12-08-2017
73265,0,0,0,27,09-12-2014
81339,1,1,1,61,17-05-2019
21524,0,0,0,130,05-03-2012
81227,0,1,0,114,18-08-2019
87298,0,0,1,147,25-08-2021
16220,0,1,0,202,15-01-2013
31220,1,1,0,126,02-12-2018
96013,0,1,1,145,16-02-2010
44019,1,0,0,254,07-06-2011
25407,1,1,1,198,14-07-2015
13805,0,1,1,40,19-01-2023
87557,0,0,1,251,20-05-2020
94195,0,1,0,67,11-06-2012
66001,0,0,1,58,12-09-2014
82495,0,0,1,321,02-04-2017
79845,0,1,1,179,03-03-2016
20209,0,0,1,261,20-09-2021
92644,1,0,0,16,10-10-2020
38039,0,0,0,217,11-02-2020
12857,0,0,1,330,03-05-2019
53893,0,0,1,72,02-10-2019
11510,1,1,1,177,15-04-2010
47422,0,0,1,78,03-05-2021
76754,1,0,0,267,19-09-2010
59192,0,0,1,319,30-10-2015
54971,1,1,1,100,17-05-2010
91127,1,1,1,4,25-11-2016
70972,0,0,0,241,07-09-2019
43213,0,1,0,202,30-11-2014
14250,1,1,0,274,09-10-2018
48103,1,0,0,362,28-07-2017
33745,0,0,0,307,24-03-2012
44833,1,0,0,306,04-02-2021
80044,1,0,1,278,23-02-2014
92358,1,0,0,2,03-11-2022
10997,1,0,0,142,22-12-2018
56081,0,0,0,275,25-11-2015
79613,0,0,0,334,11-08-2020
44249,0,0,1,157,06-07-2022
95770,1,1,1,331,24-01-2013
88213,1,0,0,315,18-07-2012
61156,0,1,1,248,21-08-2012
87277,1,1,0,343,06-03-2021
85757,1,0,1,332,27-06-2014
20965,0,1,1,325,19-04-2020
32498,0,0,1,147,17-02-2021
64092,1,0,0,11,20-09-2016
90643,0,0,0,116,04-09-2021
49520,0,0,1,327,21-02-2016
90089,1,0,1,266,08-07-2016
96895,1,1,1,257,15-04-2012
61026,1,1,1,212,30-05-2016
46884,0,1,1,321,08-06-2012
57547,1,0,0,278,22-10-2017
35252,1,1,1,205,11-03-2017
18434,0,0,0,45,24-04-2023
82144,0,1,0,329,22-11-2017
40600,1,1,1,63,15-03-2022
14487,1,0,0,19,10-05-2022
75357,0,0,1,154,10-12-2013
20742,1,1,0,265,02-10-2012
43053,0,0,1,276,21-06-2018
11704,1,0,0,56,15-10-2022
81233,1,1,0,257,02-07-2022
53985,0,1,0,62,11-07-2014
87042,1,0,0,74,27-02-2016
68113,0,1,1,225,26-09-2018
51515,1,0,1,256,19-06-2013
10544,0,1,1,277,03-06-2021
48149,0,1,0,213,17-03-2014
25562,1,0,1,34,03-08-2012
42686,1,0,0,82,14-10-2017
10713,1,1,0,264,07-07-2017
59978,0,1,1,356,01-09-2010
27410,0,0,1,23,30-06-2010
66584,1,1,0,5,19-05-2011
89533,1,0,1,219,11-07-2013
63218,1,1,0,23,14-06-2011
57463,1,1,1,281,05-12-2011
13949,1,1,0,315,08-10-2019
94812,1,1,1,248,22-01-2011
99785,1,0,1,230,16-10-2014
27125,0,0,0,222,30-03-2013
45455,1,0,0,143,09-11-2011
96826,1,1,1,74,05-11-2016
98075,1,0,1,352,25-04-2019
88332,0,1,0,57,22-02-2020
80165,0,1,0,198,20-01-2023
68157,1,1,0,146,16-11-2022
79977,0,1,1,12,23-07-2015
93447,0,0,0,127,10-12-2022
76166,1,1,1,73,02-07-2017
26233,0,0,0,320,04-06-2010
44215,1,1,0,225,09-05-2020
64517,1,1,0,169,14-08-2012
94633,0,0,0,235,13-04-2022
97401,0,1,0,135,10-06-2015
87978,1,0,0,37,14-02-2013
27014,0,0,0,203,16-10-2017
21956,0,0,0,348,27-12-2021
44384,1,1,0,174,04-08-2013
21718,0,0,1,74,10-05-2020
61730,0,0,1,181,12-08-2013
91446,0,0,0,39,12-05-2011
16543,1,0,1,272,14-08-2021
66211,1,0,0,47,31-01-2010
65825,0,1,0,10,07-07-2015
41158,0,0,0,90,21-02-2020
13014,0,0,1,8,22-10-2021
97487,1,0,1,238,09-07-2019
50085,1,0,1,143,31-03-2014
13164,1,0,1,118,07-10-2012
94170,1,1,1,302,22-06-2020
78523,0,0,0,157,30-09-2020
43459,0,0,0,71,30-07-2019
98722,0,1,1,6,04-03-2010
49490,1,1,0,34,26-09-2016
40305,1,1,1,277,04-10-2022
49861,1,1,0,362,16-04-2021
11349,1,0,0,326,22-03-2022
69036,1,0,0,350,01-05-2019
54709,1,1,0,63,21-12-2014
45909,0,1,1,132,04-10-2016
57566,0,0,0,162,27-04-2015
22967,1,0,1,108,28-07-2013
34514,0,1,1,28,10-11-2012
51915,1,0,1,76,08-02-2015
41048,1,1,1,230,09-04-2022
16964,0,1,0,301,08-10-2010
92994,0,1,0,303,06-05-2020
84550,0,1,1,22,11-12-2014
16590,0,1,1,290,30-07-2022
42032,0,0,0,332,19-05-2016
87311,0,1,0,158,13-01-2021
14512,0,1,0,107,15-04-2016
27541,1,0,0,239,16-05-2010
50273,1,1,0,239,19-06-2022
49942,0,1,0,151,30-08-2011
75485,1,1,1,161,31-12-2018
68143,0,1,1,362,03-08-2012
65660,1,1,1,346,25-10-2022
59731,1,1,0,150,03-10-2021
52285,0,0,0,68,21-04-2014
43603,0,0,1,107,19-01-2011
92152,0,1,1,254,05-08-2021
42842,0,1,1,332,15-10-2016
23242,0,1,0,169,27-04-2011
48379,1,0,0,246,02-11-2016
79132,0,0,0,272,12-01-2021
62247,0,1,1,45,16-07-2017
63546,0,0,0,36,27-06-2021
83901,1,1,0,310,16-03-2018
26085,1,1,0,162,01-09-2019
11825,0,0,0,139,08-06-2020
64052,1,0,1,100,12-12-2013
89234,1,1,1,234,16-10-2021
64145,0,0,1,313,17-12-2021
62431,0,0,0,147,22-10-2019
19258,0,0,1,291,02-03-2022
58108,1,1,1,288,16-04-2023
80808,0,0,0,125,17-12-2016
41261,0,1,0,248,18-06-2014
63538,0,1,0,149,14-01-2016
85004,0,0,1,112,15-07-2019
86395,0,1,1,154,20-09-2011
29814,1,0,1,304,19-06-2017
75676,0,0,1,197,24-06-2010
74096,1,1,0,166,24-07-2021
59388,1,0,1,276,07-09-2016
15550,0,1,0,261,26-07-2015
57849,1,1,0,295,11-03-2022
31069,1,0,0,313,10-05-2018
97197,1,0,0,297,03-08-2015
29021,0,1,1,318,24-03-2020
16593,0,1,1,293,23-01-2012
49485,1,0,0,95,18-01-2017
36064,1,0,0,52,21-03-2014
96528,1,0,0,161,02-10-2012
51203,1,0,0,223,03-09-2017
74803,1,0,1,16,17-05-2015
44794,1,1,1,75,18-08-2017
49429,0,0,0,111,23-11-2017
36627,0,0,0,335,30-08-2017
82146,0,1,1,210,29-01-2011
97173,1,0,1,216,29-06-2011
71192,1,1,1,331,21-08-2015
95450,1,1,1,262,20-08-2020
30266,1,0,1,23,02-02-2016
23051,1,0,1,301,23-05-2013
98234,1,0,0,27,04-10-2017
70463,0,1,1,2,04-04-2018
65787,1,1,1,160,24-09-2022
72966,0,1,1,157,17-04-2022
97014,1,1,0,163,14-12-2022
91527,0,0,1,168,07-03-2020
10140,1,0,0,183,03-05-2011
11171,1,1,1,39,13-06-2010
79958,1,0,1,226,16-08-2012
39395,1,0,1,279,04-08-2010
29885,1,0,1,86,21-07-2015
52111,0,1,1,258,04-12-2017
53180,0,1,1,131,11-06-2016
83353,0,1,0,58,27-02-2011
23840,1,0,0,37,27-01-2021
26345,1,1,0,65,27-02-2011
50959,0,1,0,216,15-06-2010
92452,1,1,0,348,25-11-2010
90876,1,1,0,231,26-02-2020
41700,0,1,1,161,19-03-2013
55321,0,1,1,97,04-06-2018
17577,0,1,0,249,13-06-2015
48832,1,0,1,143,05-05-2017
96508,0,0,0,95,21-12-2012
45092,1,1,1,65,18-03-2020
73116,0,0,1,25,20-08-2022
29693,1,1,1,256,24-08-2013
56461,0,1,0,199,05-07-2021
69593,0,1,0,340,22-11-2014
58858,0,1,0,338,24-06-2019
28652,1,1,0,185,12-06-2022
68283,1,1,0,196,07-03-2016
74549,1,1,0,35,25-01-2018
62673,1,0,0,81,16-08-2015
25725,1,0,0,159,03-09-2019
57477,0,0,0,80,12-02-2014
17113,1,0,0,294,15-10-2014
25164,0,1,1,55,30-08-2012
73038,0,1,0,291,12-05-2013
32442,1,1,1,312,05-08-2016
58422,0,1,0,13,10-01-2010
30557,0,0,0,71,10-04-2014
18018,1,1,1,37,19-05-2016
41644,1,1,0,224,24-03-2022
50528,1,1,1,144,01-03-2010
76506,0,1,1,328,25-11-2017
99532,0,0,0,242,04-03-2011
44083,0,0,0,15,18-11-2010
10738,1,0,1,56,14-04-2015
98390,0,1,0,228,04-04-2021
99398,0,0,0,65,03-10-2011
52165,0,0,1,334,13-05-2011
84072,1,0,0,350,28-09-2019
48784,1,1,1,89,18-10-2011
31643,1,1,0,14,01-07-2017
53271,0,0,0,338,31-10-2022
38840,0,1,1,81,24-05-2021
43803,0,1,0,85,28-12-2019
81404,1,1,0,115,13-11-2010
22979,1,1,1,225,16-10-2022
65555,1,1,1,81,17-07-2015
17396,1,0,0,312,21-03-2018
13447,0,0,0,180,26-09-2011
99486,1,0,1,225,30-11-2012
40679,0,1,0,334,21-12-2021
67468,0,1,0,57,09-08-2014
90565,1,1,1,274,21-09-2017
74680,1,0,0,22,17-03-2015
40681,1,1,0,177,23-11-2011
89275,1,1,0,62,26-04-2016
41240,1,0,0,2,02-01-2014
78367,0,1,1,328,16-01-2022
48172,1,1,0,146,31-05-2016
38121,0,0,0,329,20-08-2016
80121,0,0,0,262,31-08-2019
76335,1,0,1,224,21-06-2010
97714,1,0,1,71,14-10-2021
51560,0,0,0,56,10-05-2012
38562,1,0,0,155,14-09-2020
72536,1,1,0,239,23-10-2010
36600,0,0,1,273,28-02-2010
72908,0,0,1,278,07-08-2011
38226,0,1,0,270,22-06-2022
72824,0,0,0,310,25-10-2020
16390,1,0,1,89,10-05-2015
21995,1,1,0,353,09-04-2020
73207,1,1,1,72,28-06-2022
19558,0,1,0,10,13-08-2020
90313,0,0,1,138,24-10-2010
88018,0,1,1,216,01-02-2022
61677,1,0,1,352,01-02-2012
73947,0,0,1,325,22-05-2018
22486,1,1,1,238,02-11-2021
66262,1,1,1,29,20-04-2014
96750,1,0,1,101,08-03-2012
93770,1,0,0,123,14-02-2013
88104,0,1,1,362,08-04-2014
51374,0,1,0,156,07-07-2014
16280,0,0,0,45,09-10-2013
32000,0,1,0,93,07-11-2021
83776,0,1,0,125,03-07-2012
16329,1,1,0,223,23-07-2021
88671,1,0,1,343,21-07-2012
24643,0,1,1,118,13-02-2022
87027,0,1,0,147,29-06-2011
37737,0,1,1,121,16-11-2016
41557,1,0,1,186,10-08-2018
36076,0,0,1,318,29-08-2011
37237,0,1,0,157,07-01-2011
43080,0,0,0,249,19-01-2020
84036,1,0,0,364,08-12-2017
97936,1,1,0,139,01-08-2017
79733,0,0,0,334,02-06-2010
38935,0,0,1,341,01-09-2022
81608,0,0,1,361,03-05-2010
90947,0,1,0,92,17-01-2017
96607,0,1,0,43,12-03-2011
66406,1,1,1,114,19-11-2022
15852,0,1,1,71,01-10-2015
15211,1,1,0,263,08-01-2022
19065,1,0,1,298,18-09-2012
43969,0,0,0,293,19-04-2020
85203,1,1,0,104,24-07-2018
16259,1,0,1,322,24-06-2021
88538,1,1,1,230,16-12-2012
62760,1,1,1,12,11-12-2014
24994,0,1,1,186,07-11-2018
56436,0,1,0,90,26-09-2011
59625,1,1,1,71,03-04-2012
77592,0,0,1,277,14-07-2016
10347,1,0,0,291,20-01-2011
61283,0,0,1,84,24-09-2022
11530,0,1,1,26,23-01-2022
99858,1,0,0,283,06-08-2017
36747,0,1,1,128,15-04-2015
70203,0,0,0,243,10-11-2016
52175,1,0,1,180,07-06-2018
90718,0,1,0,34,02-09-2017
87516,1,1,1,43,09-12-2020
12677,1,0,1,34,06-11-2022
71118,0,0,1,118,14-07-2018
61382,1,1,0,325,07-03-2014
85016,1,1,0,201,17-12-2012
89967,1,0,1,58,14-10-2021
61856,0,0,1,297,27-10-2014
24282,0,0,1,345,14-02-2019
90987,1,1,0,262,01-05-2016
81533,1,0,0,4,27-11-2010
44869,1,0,0,113,19-04-2023
82767,0,0,1,116,05-07-2019
73245,0,0,1,168,13-01-2022
93680,0,0,0,159,13-10-2011
20090,0,0,1,9,02-02-2018
67280,0,0,1,274,28-11-2013
34584,0,1,0,100,26-09-2011
28401,1,0,1,279,02-11-2010
49685,0,0,0,337,09-12-2017
50893,1,1,0,268,25-01-2018
67963,1,0,1,225,05-06-2015
43663,0,1,0,313,13-01-2023
71846,0,0,1,174,07-05-2012
46158,0,1,1,103,17-08-2015
44128,0,0,0,42,19-05-2016
41732,0,1,1,220,09-09-2019
52182,1,0,1,101,29-04-2014
18101,0,0,0,171,06-11-2021
20944,0,0,1,313,10-06-2014
62951,1,1,0,44,16-05-2017
73857,1,0,1,114,18-08-2012
84608,0,1,0,83,04-11-2019
46803,0,1,0,11,29-03-2011
74297,1,1,0,252,14-09-2011
89517,1,0,0,21,03-04-2015
98037,0,0,0,15,30-09-2014
77355,0,0,1,196,23-06-2014
80214,0,1,0,72,03-08-2017
77683,1,1,1,138,16-10-2019
41483,1,0,0,213,16-07-2018
37704,1,0,1,69,08-08-2012
69618,0,0,0,36,16-01-2014
78205,1,1,1,103,08-09-2012
96739,1,1,1,186,28-10-2020
80614,1,1,0,244,30-12-2016
67446,0,1,0,177,14-07-2014
98625,1,1,0,83,08-08-2012
41231,0,0,1,120,24-03-2022
63100,1,1,0,266,03-12-2018
63559,1,1,1,160,20-10-2021
23358,0,1,1,335,03-01-2022
61862,0,1,0,210,25-05-2010
76324,0,0,0,350,23-08-2018
12622,1,0,0,70,20-04-2011
77496,1,0,0,131,10-03-2016
12402,0,1,1,14,05-01-2019
25798,0,0,1,177,11-06-2017
95773,1,1,1,326,20-05-2018
61590,1,1,0,101,13-12-2017
18068,0,0,0,226,11-02-2012
87768,1,0,0,294,24-02-2018
76023,0,1,0,199,28-11-2011
94766,0,0,1,169,07-03-2022
24079,1,0,1,25,01-06-2017
87023,1,0,1,355,21-05-2010
86164,1,1,0,211,13-07-2021
98992,0,1,1,246,09-09-2015
32036,0,1,0,137,16-03-2010
28100,0,1,0,79,16-03-2021
13867,0,1,1,36,24-07-2011
92474,1,1,1,55,18-06-2018
17986,0,1,1,103,11-06-2017
70227,0,0,1,76,12-06-2014
26006,0,1,1,56,02-03-2020
15063,0,0,0,161,29-07-2014
17951,0,0,0,306,30-03-2023
72994,1,0,0,148,17-12-2012
62173,1,1,0,150,03-03-2013
17067,1,0,0,238,29-02-2012
62694,1,1,1,170,28-07-2019
21928,1,0,1,311,04-12-2019
49946,1,0,0,313,06-03-2017
10712,1,0,1,233,27-08-2015
44495,1,1,1,307,09-12-2011
33030,1,0,0,195,10-05-2016
57670,0,1,1,29,18-01-2021
46709,0,1,0,284,28-07-2021
46184,0,1,0,135,29-08-2013
79655,1,1,0,261,23-02-2019
23967,1,1,1,263,01-11-2022
56107,1,1,0,222,19-07-2012
20920,1,0,0,21,11-05-2017
85915,1,1,1,254,17-05-2020
57983,1,1,1,251,15-11-2018
25139,1,1,1,161,16-02-2017
73800,0,0,0,140,25-07-2010
71581,0,0,0,56,10-02-2021
28507,1,0,1,130,31-05-2014
30906,0,0,0,230,22-01-2011
74132,0,1,1,45,22-05-2022
27426,1,1,1,43,09-07-2014
79634,1,1,1,112,27-07-2018
31073,0,1,0,205,06-07-2014
16532,0,1,0,58,13-07-2011
35497,1,0,1,118,19-01-2016
93406,0,0,0,254,13-05-2011
69791,0,1,1,54,29-12-2022
32968,1,1,0,123,07-08-2016
14713,1,0,1,121,09-08-2022
30834,1,1,0,163,10-09-2014
12947,0,0,1,294,18-10-2022
67187,0,0,0,271,28-05-2011
84493,1,1,1,139,22-01-2012
82812,0,0,1,328,06-07-2011
58356,0,0,1,358,18-05-2016
50136,1,0,1,243,05-02-2021
45328,0,0,0,305,16-09-2017
66574,0,1,1,51,24-11-2017
74348,0,1,1,238,30-07-2016
41428,0,1,1,221,07-11-2021
73081,1,1,0,300,10-01-2015
63421,1,1,0,125,14-11-2020
74238,0,0,0,83,25-07-2022
70765,0,1,1,143,24-02-2011
52438,1,1,0,292,16-07-2016
66532,1,0,1,30,20-07-2016
50914,0,0,0,148,24-06-2013
78916,1,1,0,56,16-03-2010
78881,1,1,0,198,03-03-2022
42509,1,0,0,121,05-01-2016
71228,0,1,0,331,31-01-2018
91087,0,1,0,332,26-01-2021
81394,1,1,0,150,12-03-2013
78107,0,1,0,340,05-10-2010
13182,1,0,0,178,04-12-2021
49603,1,0,1,164,13-08-2017
74024,0,1,0,208,26-10-2021
74435,0,1,1,13,27-05-2020
58904,1,1,1,90,24-12-2013
25032,0,0,0,54,28-03-2023
79053,0,0,0,58,02-04-2019
52786,1,0,0,148,18-06-2022
48027,0,0,0,333,16-07-2019
53888,0,1,1,342,07-01-2014
76307,0,0,0,154,24-08-2016
16211,0,1,1,36,06-06-2016
27017,1,0,1,141,30-06-2012
74530,0,0,1,179,12-10-2015
44958,1,1,0,281,12-07-2019
34251,1,1,0,235,13-11-2022
35290,0,0,1,28,18-03-2015
48534,0,1,0,196,04-09-2010
79659,1,0,0,215,08-02-2014
14350,1,1,0,92,28-10-2014
25625,0,0,1,320,06-04-2016
86449,0,0,0,161,01-10-2019
74069,1,1,1,163,02-02-2014
45779,1,0,1,178,04-10-2016
32155,0,1,1,97,09-02-2010
50421,0,1,1,266,22-12-2010
77240,0,1,1,284,25-11-2022
30769,1,1,0,32,27-10-2021
17787,1,0,0,309,04-07-2010
10841,1,1,0,15,03-10-2019
32485,0,1,0,323,30-05-2010
95135,0,0,0,320,27-02-2012
98861,0,0,1,242,05-10-2010
37855,1,1,1,86,16-04-2015
81230,1,0,0,231,24-05-2011
70848,1,0,0,352,02-01-2020
86263,1,0,1,72,25-10-2010
47267,0,0,0,21,28-08-2016
95564,1,0,0,257,14-08-2016
68216,0,0,0,240,29-07-2018
10115,0,1,0,192,14-04-2018
46256,0,1,1,174,13-05-2014
43748,0,1,0,309,17-02-2022
11594,1,1,0,202,26-09-2011
37758,1,1,1,282,18-11-2013
23915,0,1,1,172,27-08-2016
13233,0,1,1,74,08-03-2021
30149,0,0,1,340,20-05-2014
90396,0,1,1,102,11-04-2011
32427,0,1,1,358,05-08-2010
67073,0,0,0,82,23-04-2010
75617,1,0,0,141,10-03-2020
40817,0,0,1,299,23-09-2012
19730,0,1,0,220,19-08-2015
27162,1,1,1,274,04-02-2023
95461,0,0,1,162,27-01-2012
30852,0,0,0,235,10-02-2020
61778,0,1,0,291,08-09-2015
23346,0,1,0,349,24-10-2015
40104,0,0,0,176,24-08-2017
61604,1,1,1,346,13-01-2019
45279,1,0,0,22,11-02-2019
80442,1,1,1,257,10-12-2011
15817,0,1,1,3,12-10-2021
33758,1,1,1,94,02-04-2012
78867,1,1,0,271,01-12-2011
59210,1,0,0,282,04-05-2012
16541,0,0,0,134,18-12-2016
80939,0,0,1,122,07-07-2022
55223,0,0,1,62,05-01-2014
42462,1,0,1,220,24-01-2017
82695,0,0,0,200,12-12-2014
88588,1,0,0,242,27-10-2017
88933,0,1,0,327,23-02-2023
91579,1,1,0,294,13-02-2016
91903,0,0,0,6,21-12-2021
32497,0,0,0,11,24-01-2019
72712,1,0,0,194,14-10-2014
71734,1,1,0,249,20-12-2011
77842,1,1,0,6,17-04-2013
14122,0,0,0,22,07-03-2019
78313,1,1,0,43,30-09-2017
71814,0,1,0,259,16-08-2020
59709,1,0,1,284,08-03-2018
65725,0,1,0,170,28-06-2020
22182,0,1,0,57,19-02-2020
63554,0,0,0,28,30-04-2022
48220,0,0,0,316,21-12-2014
61671,1,1,0,300,08-05-2022
26275,0,0,0,47,16-05-2012
98171,1,1,1,219,25-02-2015
65173,1,1,0,184,08-09-2022
58215,0,1,1,352,30-01-2011
13652,0,1,0,58,25-04-2013
42139,0,0,0,292,25-02-2019
67301,0,1,1,65,26-12-2020
38130,0,1,0,92,22-06-2013
29196,1,0,0,316,23-02-2015
30016,1,0,1,81,26-04-2021
18331,1,1,1,292,17-03-2011
97962,1,1,1,137,11-12-2019
47423,0,0,0,342,21-09-2020
28798,0,0,0,304,29-12-2011
88381,1,0,1,344,22-01-2013
99555,1,0,0,115,09-11-2010
30625,1,0,0,199,18-02-2014
24232,0,0,0,72,19-08-2022
78932,1,1,0,62,10-07-2011
59510,1,1,0,359,29-09-2021
89130,1,1,1,191,03-04-2013
67240,0,0,1,101,16-10-2020
99696,0,1,1,35,10-01-2015
52630,1,0,0,281,12-05-2015
62319,0,0,0,290,18-09-2015
11888,0,0,0,164,29-05-2014
84516,0,0,0,120,05-03-2015
93282,0,0,0,350,13-06-2011
11331,1,0,0,350,25-02-2022
66509,0,0,0,359,14-03-2013
40795,1,1,0,250,08-11-2016
93252,1,1,0,90,13-08-2022
41132,1,0,0,13,10-03-2014
75987,1,1,0,27,13-12-2014
45748,1,1,1,104,10-02-2021
14627,1,0,0,64,28-10-2017
78363,1,0,1,162,17-04-2010
67252,0,1,1,3,22-07-2017
42059,1,1,1,96,05-03-2015
72702,1,1,0,96,01-09-2021
56585,1,0,0,223,24-05-2021
37189,1,1,0,300,16-12-2016
68496,1,1,1,129,01-08-2021
99649,0,0,0,335,04-07-2018
68685,0,1,0,216,26-12-2019
47598,1,1,0,22,10-08-2014
21229,1,0,0,153,24-01-2015
56901,0,1,1,153,04-05-2020
39365,0,1,0,234,17-12-2017
41682,0,0,0,140,24-01-2022
71720,1,0,0,105,23-03-2022
25457,1,0,1,219,22-01-2012
31021,0,0,1,352,08-09-2022
42515,0,0,1,217,20-07-2020
72005,1,1,1,201,21-09-2020
82356,0,1,1,340,01-07-2021
46779,0,0,1,218,02-05-2020
77923,0,0,1,237,15-09-2016
81806,1,1,1,260,15-10-2011
52308,0,0,1,36,27-03-2023
62548,0,0,1,291,08-06-2013
45161,1,1,1,267,08-08-2020
54001,1,0,1,291,18-06-2016
17730,1,0,1,121,16-06-2011
58358,1,1,1,261,05-11-2010
16317,0,1,0,130,27-11-2014
57291,1,0,0,272,03-01-2020
74874,0,1,1,55,13-10-2017
41643,1,0,0,234,18-07-2014
47372,0,1,1,7,14-06-2019
97905,0,1,1,17,15-06-2019
61274,0,1,0,173,13-10-2014
11079,1,0,0,53,22-08-2016
89510,0,0,0,38,07-08-2013
90498,0,0,1,44,16-02-2017
46467,0,0,0,70,22-02-2018
96561,1,0,1,173,30-08-2021
65621,1,1,0,246,10-03-2014
32608,1,0,1,116,05-06-2011
23315,1,0,1,175,19-05-2018
62752,0,0,0,328,28-11-2012
46581,0,1,0,332,24-11-2020
35269,1,0,1,353,29-09-2011
62772,0,1,0,253,23-08-2010
48269,0,0,0,39,07-06-2010
98001,0,1,0,75,28-12-2016
21963,1,0,1,275,13-11-2016
86133,1,0,0,297,06-05-2017
40235,0,1,0,111,06-10-2010
52925,1,1,0,157,02-05-2014
57934,1,0,0,182,03-11-2022
55845,1,0,0,343,23-01-2010
17811,1,1,1,205,21-04-2023
90295,0,1,1,237,10-11-2021
49670,1,0,0,142,09-07-2021
54508,1,0,1,159,17-01-2021
37818,0,1,0,136,27-12-2020
65373,1,0,0,363,13-09-2012
43262,0,0,1,67,22-03-2021
29193,0,1,0,37,29-08-2021
48597,1,0,1,117,11-12-2016
43689,1,1,0,230,15-10-2014
92332,1,1,1,225,08-03-2016
12775,1,1,0,131,04-04-2023
84233,0,1,0,142,02-07-2015
52254,0,0,1,278,05-07-2012
45139,0,1,1,123,03-02-2018
91905,1,1,1,177,15-01-2014
88486,1,0,1,355,11-03-2014
46913,1,0,1,159,10-01-2016
94194,0,1,0,59,17-08-2012
46060,1,0,0,125,13-02-2018
14636,0,1,1,70,28-07-2011
41687,1,1,0,234,12-01-2020
14183,0,1,0,309,07-01-2019
33401,0,0,1,25,24-01-2012
48926,0,0,1,241,15-12-2011
61481,0,1,0,258,04-10-2018
51979,1,0,0,245,03-08-2021
82912,0,0,0,55,18-10-2014
96703,0,1,0,292,19-11-2019
99683,0,0,0,60,22-05-2012
57974,0,1,0,352,17-07-2012
79677,0,0,0,217,13-02-2012
23872,1,0,1,54,17-04-2018
14941,1,0,0,107,17-01-2016
15026,1,1,1,121,22-02-2019
63076,1,1,1,330,01-06-2019
54869,1,1,1,325,07-02-2022
34543,0,0,1,165,25-09-2015
71751,0,0,1,249,11-03-2023
31985,0,0,0,306,10-12-2010
91592,0,1,1,140,13-05-2017
84048,1,0,0,2,26-07-2012
72692,0,1,0,250,13-11-2021
86184,0,0,0,99,06-08-2014
49155,0,0,1,249,07-05-2014
38897,0,0,1,319,16-06-2018
18962,0,0,1,85,12-08-2010
47772,1,1,1,83,31-08-2011
44630,1,1,0,18,07-06-2012
93495,1,0,0,359,11-04-2023
77446,1,1,1,52,26-12-2021
39424,0,1,1,27,05-09-2019
25962,1,1,0,227,14-12-2019
83786,1,1,1,163,19-05-2010
92977,0,1,1,196,07-02-2022
45237,0,1,1,266,05-03-2015
42968,1,0,1,93,07-07-2016
22149,0,0,0,181,21-08-2021
79461,0,0,1,132,08-03-2022
68081,1,1,0,231,23-04-2019
54992,0,0,0,107,10-12-2015
39311,0,1,1,30,18-05-2020
89226,0,0,0,47,22-07-2013
